destino_id,direccion_id,nombre,descripcion,precio,tipo_actividad
2,100235,Taller repellat,"Vero soluta quae quaerat.
Ad earum sit doloremque ipsum. Voluptatum aliquid natus.",831.98,Taller
2,100236,Taller non,Doloribus illo repudiandae molestiae atque. Ad adipisci commodi delectus quod.,1530.81,Taller
2,100237,Exposición aliquid,At doloribus rerum occaecati atque fugit excepturi. Voluptates alias est quod sequi dolor illum ab.,1545.5,Exposición
2,100238,Concierto sapiente,Cum occaecati impedit numquam vel repudiandae illo. Aliquam eum hic deserunt quas fugiat.,1937.75,Concierto
2,100239,Festival quidem,Unde iste voluptatibus nesciunt eius. In eaque voluptatem occaecati laudantium autem ipsa.,1511.39,Festival
2,100240,Concierto labore,Magni harum ipsam dignissimos corporis aspernatur saepe.,3444.71,Concierto
2,100241,Excursión commodi,"Aspernatur ut iste eos similique.
Dolorem est maxime doloremque. Numquam nemo quos sit.",4172.55,Excursión
2,100242,Religiosa maxime,Modi delectus ratione eveniet. Quisquam maiores accusantium magnam.,4019.56,Religiosa
2,100243,Educativa deleniti,Itaque reiciendis perspiciatis hic molestiae.,3404.93,Educativa
2,100244,Gastronomía alias,Consectetur vero doloribus corporis odit aut fugiat. Iure harum officiis inventore nisi explicabo.,3249.39,Gastronomía
2,100245,Religiosa soluta,Consequuntur totam at fugit. Dolore aliquid accusamus consequatur in deserunt.,1856.06,Religiosa
2,100246,Gastronomía laboriosam,Aut voluptatum aspernatur aliquam a ullam. Tempore repudiandae laudantium eaque.,3750.03,Gastronomía
2,100247,Cultural ullam,Alias ab facere exercitationem nostrum excepturi. Laboriosam repudiandae magnam distinctio.,4388.48,Cultural
2,100248,Festival rerum,Eaque tempora sequi repellendus pariatur neque hic. Minus aliquam veritatis.,4160.84,Festival
2,100249,Recreativa molestias,A distinctio beatae possimus impedit exercitationem ipsum. Quam quos sit eveniet.,4838.55,Recreativa
2,100250,Religiosa illum,Beatae enim eligendi debitis quisquam labore. Aperiam iste esse dolore dicta sint saepe.,620.09,Religiosa
2,100251,Visita Guiada corrupti,Dolorum doloribus vero ut sequi. Reiciendis minus delectus libero minus corrupti accusantium.,4307.7,Visita Guiada
2,100252,Concierto possimus,Vero accusamus asperiores natus consequatur illum. Dignissimos impedit voluptatum.,1860.59,Concierto
2,100253,Concierto eos,Unde nostrum atque dolorum nisi quia. Aliquid porro molestiae omnis possimus.,2301.19,Concierto
2,100254,Recreativa voluptatem,Quas quam facilis quidem.,4704.44,Recreativa
2,100255,Aventura quasi,Magni non sunt. Molestiae assumenda minima atque ea.,3116.76,Aventura
2,100256,Mercado accusamus,Sint quam assumenda.,3255.88,Mercado
2,100257,Taller dolore,Repellat nobis nemo labore laudantium tenetur asperiores. Repudiandae enim numquam aliquam.,2071.06,Taller
2,100258,Gastronomía maiores,Quos fugiat aliquam quaerat. Iusto illum dolores nobis nostrum itaque explicabo voluptatum.,4979.84,Gastronomía
2,100259,Aventura veniam,Possimus nulla eos cupiditate. Officia pariatur esse error accusantium sunt quidem.,721.54,Aventura
2,100260,Taller necessitatibus,Excepturi placeat eos vero tenetur ad. Iusto est recusandae sint.,3497.6,Taller
2,100261,Mercado qui,Et quae hic dolore consequuntur aut atque nobis. Iure soluta commodi aliquid voluptate dolores at.,814.89,Mercado
2,100262,Exposición officiis,Consequuntur voluptatum deserunt repellendus culpa dolor nobis corporis.,3097.48,Exposición
2,100263,Recreativa possimus,Ipsa ratione aliquid possimus blanditiis consectetur. Vel velit soluta. Maxime dicta hic sunt.,2244.75,Recreativa
2,100264,Educativa rem,Occaecati laborum quis officia consequuntur distinctio minima. Enim vitae blanditiis esse mollitia.,3444.12,Educativa
2,100265,Mercado ad,Natus eos quo suscipit necessitatibus recusandae. Veritatis tempora autem saepe rem.,349.72,Mercado
2,100266,Recreativa nesciunt,Cupiditate dolor natus voluptatum dolorem non.,4247.76,Recreativa
3,100267,Visita Guiada magnam,Molestias quasi laudantium quasi non doloremque incidunt. Soluta molestiae soluta sed debitis.,3005.87,Visita Guiada
3,100268,Tour dolores,Occaecati eveniet culpa voluptatibus perspiciatis. Accusamus ex voluptates vel placeat illo.,4944.66,Tour
3,100269,Playa quibusdam,Inventore non enim molestias accusamus. Consectetur ullam sed reiciendis.,2793.33,Playa
3,100270,Playa eius,Ratione minus placeat. Id delectus numquam. Fuga possimus sunt optio sint.,1676.37,Playa
3,100271,Gastronomía repellat,Rerum dolore velit molestias temporibus nemo. Excepturi cum aspernatur perspiciatis.,1422.51,Gastronomía
3,100272,Gastronomía tenetur,Eligendi quo assumenda quod. Itaque nulla veniam commodi.,4002.64,Gastronomía
3,100273,Aventura repudiandae,Repellat autem consequatur saepe commodi non soluta. Occaecati numquam animi.,123.56,Aventura
3,100274,Educativa doloremque,Delectus culpa veritatis tenetur distinctio illum.,1363.57,Educativa
3,100275,Gastronomía enim,Tempora nobis sed neque. Delectus cupiditate architecto.,3741.04,Gastronomía
3,100276,Conferencia maiores,Sit necessitatibus unde atque quod. Cumque unde velit quibusdam optio at dicta.,2988.65,Conferencia
3,100277,Taller asperiores,Quo perferendis blanditiis fugit autem totam aliquam nulla. Ipsum quam optio.,264.66,Taller
3,100278,Feria sunt,"Quaerat necessitatibus exercitationem quod nesciunt.
Dolorem iste consequuntur deleniti.",204.2,Feria
3,100279,Conferencia rerum,Dolorem consectetur eligendi officiis temporibus exercitationem.,584.41,Conferencia
3,100280,Taller nisi,Commodi dignissimos rem qui impedit dolorem ipsum. Quis at cum maiores molestias.,3061.07,Taller
3,100281,Visita Guiada eum,Voluptas repellat enim voluptas. Laudantium dicta id beatae deserunt. Natus delectus minus.,2947.56,Visita Guiada
3,100282,Ecoturismo deserunt,Qui voluptas pariatur nisi nesciunt. Voluptatum ipsum accusamus quae.,1509.74,Ecoturismo
3,100283,Feria dolore,Rem occaecati atque ut vel velit reiciendis doloremque.,3523.81,Feria
3,100284,Mercado quae,Id possimus dolorem aliquam ipsa voluptates hic. Voluptatibus quidem ipsum nemo.,2285.2,Mercado
3,100285,Educativa expedita,Eum maiores id quod praesentium.,2023.71,Educativa
3,100286,Aventura at,Praesentium nisi nemo molestias. Molestias vero quas. Iure mollitia atque aspernatur earum maxime.,1311.7,Aventura
3,100287,Gastronomía ipsa,Incidunt facilis quidem excepturi tempora necessitatibus. Quisquam vitae deleniti magni non.,501.56,Gastronomía
3,100288,Visita Guiada doloribus,Debitis quis iste vitae laboriosam. Est consequatur et architecto adipisci aspernatur eligendi.,3707.04,Visita Guiada
3,100289,Gastronomía debitis,Cupiditate nisi velit ipsam. Ut earum consequatur.,2829.85,Gastronomía
3,100290,Ecoturismo maxime,Laudantium adipisci sint nam. Placeat reprehenderit tempore explicabo accusamus molestiae.,4374.36,Ecoturismo
3,100291,Exposición accusantium,Maiores quaerat id labore.,4843.57,Exposición
3,100292,Parque Temático sit,Provident mollitia accusamus placeat quidem reiciendis pariatur. Officia commodi modi vero maiores.,2561.69,Parque Temático
3,100293,Gastronomía eveniet,Similique voluptates molestiae vitae.,585.68,Gastronomía
3,100294,Mercado reiciendis,"Maxime maiores aliquid neque. Cumque commodi repellendus accusamus dolorem.
Aperiam minima itaque.",2891.8,Mercado
3,100295,Exposición repudiandae,Ratione eius quos. Odit deserunt est sint nihil rerum ratione. A quasi voluptatum.,4101.21,Exposición
3,100296,Parque Temático id,Molestiae aut nostrum ullam nihil quo iusto.,3064.52,Parque Temático
3,100297,Recreativa maxime,Velit quos facere magni. Itaque itaque provident perferendis. Laborum harum delectus asperiores.,3823.93,Recreativa
3,100298,Ecoturismo quae,Sapiente consequuntur sapiente. Libero a nemo vel amet odio.,759.09,Ecoturismo
3,100299,Concierto quasi,Cum ea iste at. Asperiores velit molestiae ut quo ab. Animi expedita natus praesentium.,4860.46,Concierto
3,100300,Visita Guiada asperiores,Veritatis voluptatum iure magni. Atque voluptates accusantium eveniet eos velit.,2128.17,Visita Guiada
3,100301,Ecoturismo recusandae,Ab similique quis praesentium. Aspernatur beatae dolor. Temporibus expedita reiciendis placeat.,1655.7,Ecoturismo
3,100302,Playa aperiam,Necessitatibus enim neque vitae fugiat. Accusantium hic itaque quis sed.,820.12,Playa
3,100303,Parque Temático iure,Accusamus ratione necessitatibus officia. Saepe aliquid doloribus odio vero nam.,2243.41,Parque Temático
3,100304,Exposición aperiam,In rem debitis ab possimus. Fuga maxime aspernatur iure iure ad nisi.,1402.18,Exposición
3,100305,Feria dolores,Optio culpa dolorum eius. Voluptates omnis quasi unde similique quibusdam architecto.,1452.07,Feria
3,100306,Playa earum,Magnam in suscipit illum.,274.82,Playa
3,100307,Concierto minus,Doloremque hic corrupti necessitatibus rem facere.,1061.89,Concierto
3,100308,Deportiva tenetur,Voluptate delectus facilis animi minus dolore ea. Veniam alias porro aspernatur provident.,1482.76,Deportiva
3,100309,Aventura non,Consectetur debitis eligendi ad possimus. Nemo unde vel.,919.69,Aventura
3,100310,Concierto maxime,Adipisci officia quasi. Velit reprehenderit ullam consequuntur blanditiis fuga molestias.,2815.68,Concierto
3,100311,Festival alias,Ut aperiam unde facilis officiis omnis. Alias ullam laborum.,259.4,Festival
3,100312,Tour quia,Deleniti minima non a facilis labore possimus tempora. Quos dolorem dolorem incidunt magni.,1599.65,Tour
3,100313,Exposición eligendi,Omnis tempore doloribus tempore ratione laboriosam. Architecto officia minus earum placeat.,2117.59,Exposición
3,100314,Aventura molestiae,Accusantium ut at quam nihil. Nihil iste libero rem animi. Repellat accusantium cumque.,900.77,Aventura
3,100315,Parque Temático necessitatibus,Placeat tempore praesentium est beatae at quo eveniet. Adipisci maiores quam neque ex.,1841.17,Parque Temático
3,100316,Exposición id,Similique alias illum explicabo praesentium.,2964.91,Exposición
3,100317,Feria dolorem,Quae quos recusandae esse commodi. Unde nihil quidem doloribus provident similique eius.,3741.73,Feria
3,100318,Educativa dolore,Voluptatum quis ipsum. Porro beatae laboriosam aliquam.,2576.89,Educativa
3,100319,Aventura aliquam,Autem quod dignissimos sint ex hic. Minus nisi deleniti neque occaecati saepe.,3892.33,Aventura
3,100320,Festival voluptatem,Dolorem recusandae rerum veniam. Cum nam velit in.,4084.43,Festival
3,100321,Educativa adipisci,Ducimus iusto architecto porro pariatur. Quos facilis repellendus ipsa incidunt quod.,908.82,Educativa
3,100322,Gastronomía delectus,Sunt animi repellendus. Totam ea sunt iure quod aut.,926.87,Gastronomía
3,100323,Conferencia animi,"Iste amet repudiandae eos.
Ut nisi explicabo nesciunt nulla dolorum explicabo nisi.",2918.37,Conferencia
3,100324,Playa vitae,Soluta fugit vero tenetur qui a molestiae deserunt. Eos ipsam temporibus accusantium magnam.,1649.88,Playa
3,100325,Ecoturismo fugiat,Ullam labore recusandae cum facere corrupti in. Expedita assumenda repellat consequatur omnis nemo.,2238.93,Ecoturismo
3,100326,Religiosa tenetur,"Earum modi sed.
Reprehenderit assumenda sed atque. Quos fuga eos optio.",1792.11,Religiosa
3,100327,Visita Guiada molestias,Quibusdam saepe perferendis aliquam harum. Unde totam libero odit laboriosam rerum maxime.,331.61,Visita Guiada
3,100328,Religiosa quibusdam,Eligendi laborum maiores sunt. At sint ipsum repudiandae.,4283.7,Religiosa
3,100329,Parque Temático eaque,Eum aliquid repellat. Doloribus minus doloremque quae vel.,2922.63,Parque Temático
3,100330,Excursión nemo,Optio ratione dicta dolorem. Corrupti perferendis sed quasi dolore tempore itaque nobis.,3276.6,Excursión
3,100331,Ecoturismo expedita,Fugiat possimus reprehenderit modi quis nostrum. Nemo atque eum dignissimos nulla nihil.,4790.73,Ecoturismo
3,100332,Taller nisi,Id mollitia temporibus accusantium molestias earum.,1750.02,Taller
3,100333,Visita Guiada pariatur,Mollitia impedit sint accusamus. Ratione totam aliquid distinctio perspiciatis quam quis.,1276.33,Visita Guiada
3,100334,Taller reiciendis,"Quis totam totam officiis minus cum soluta.
Beatae quibusdam incidunt.",3068.54,Taller
3,100335,Festival doloremque,Fugiat ratione commodi. Tenetur nostrum ipsa labore et incidunt.,2073.41,Festival
3,100336,Ecoturismo incidunt,At ipsum esse iusto quisquam odit explicabo consequuntur. Soluta quasi sequi eos rerum sapiente.,3172.89,Ecoturismo
3,100337,Ecoturismo temporibus,Quas laboriosam rem maiores aut natus. Explicabo placeat deleniti eius.,3407.98,Ecoturismo
3,100338,Religiosa architecto,Incidunt quis cum voluptatum voluptatem. Assumenda quas odit distinctio.,4823.83,Religiosa
3,100339,Parque Temático ratione,Quaerat aliquam eveniet sunt error quaerat dignissimos. Temporibus ut recusandae minus.,2934.56,Parque Temático
3,100340,Gastronomía maiores,"Saepe tenetur iusto delectus.
Molestias in quisquam fugiat.",3297.47,Gastronomía
3,100341,Concierto soluta,In in ut magni aut odio perspiciatis. Blanditiis quidem dolorem et distinctio accusantium illum.,469.36,Concierto
3,100342,Mercado doloribus,Illo quis ipsum repudiandae atque. Non numquam beatae.,4075.26,Mercado
3,100343,Feria deleniti,Quidem architecto animi porro porro.,2567.02,Feria
3,100344,Tour aliquam,Minima aut fugit amet accusamus molestias. Possimus cumque vel corrupti alias nisi quod.,1110.25,Tour
3,100345,Conferencia esse,Rerum iste esse illum voluptatem corporis dolorem. Eos ratione temporibus delectus corporis.,816.98,Conferencia
3,100346,Religiosa consequatur,Iusto aspernatur iure repellendus. Ad voluptas consequatur veniam repudiandae facere molestiae.,3865.83,Religiosa
3,100347,Feria facere,Molestiae magni earum velit aliquam. Blanditiis nemo minus et.,3843.22,Feria
3,100348,Gastronomía necessitatibus,Dolorum blanditiis atque rerum veritatis. Ut minima assumenda at.,945.19,Gastronomía
3,100349,Parque Temático necessitatibus,Vero hic alias expedita.,2216.48,Parque Temático
3,100350,Exposición ratione,In dolor odio fugit vitae autem. Ex ab libero quia.,4849.46,Exposición
3,100351,Parque Temático delectus,Vero numquam ipsam voluptatum. Ipsam sequi earum numquam labore rerum optio.,2272.19,Parque Temático
3,100352,Mercado distinctio,Ratione inventore ducimus qui explicabo explicabo. Quos accusantium id porro reiciendis odit at.,3932.63,Mercado
3,100353,Deportiva labore,Magnam sint rem quam minus. Nesciunt in ad illo ea. Expedita atque aut. Delectus cum soluta.,4922.98,Deportiva
3,100354,Taller dicta,Ea neque eligendi voluptatem iure minima sint.,2539.39,Taller
3,100355,Exposición deserunt,Delectus enim accusamus. Facilis explicabo sint magnam accusamus officiis pariatur.,4016.23,Exposición
3,100356,Gastronomía facilis,Nobis repellat repellendus et dolorem corporis. Tenetur fugiat quaerat quis quaerat voluptatibus.,2428.92,Gastronomía
3,100357,Festival reprehenderit,Dignissimos repudiandae iure facere rem quidem laboriosam.,4237.17,Festival
3,100358,Aventura doloribus,Velit dignissimos molestias ullam labore. Facere commodi tempora inventore.,1400.32,Aventura
3,100359,Feria repellat,Vero eveniet sequi inventore. Quod et placeat qui illum. Qui magnam sunt libero.,4734.75,Feria
3,100360,Educativa officiis,Adipisci debitis impedit vero. Recusandae accusamus voluptatum tempora delectus id libero.,4655.84,Educativa
3,100361,Exposición laboriosam,Enim dicta delectus.,1217.1,Exposición
3,100362,Visita Guiada similique,Cumque molestias pariatur. Natus sapiente cupiditate aliquid. Quo temporibus quod velit.,4657.59,Visita Guiada
3,100363,Ecoturismo laborum,Nulla quas voluptatibus eligendi. Dolorem illo magnam.,1470.05,Ecoturismo
3,100364,Conferencia dolorem,Temporibus et consequuntur aperiam cumque autem explicabo. Similique explicabo et earum quam.,3542.4,Conferencia
3,100365,Taller consectetur,Ipsum mollitia deleniti quis sunt. At veniam recusandae.,144.07,Taller
3,100366,Deportiva non,Architecto saepe officia accusantium. Nostrum amet quis nemo doloribus.,3649.81,Deportiva
3,100367,Feria unde,Id id unde quibusdam rerum amet.,1226.32,Feria
3,100368,Aventura neque,Officia recusandae ea. Vitae error vel quaerat.,3979.8,Aventura
3,100369,Taller laboriosam,Mollitia accusantium assumenda sed nulla natus cupiditate. Aliquam cumque nam ipsum.,2524.15,Taller
3,100370,Mercado quidem,Quas doloremque quos nobis saepe adipisci. Labore aspernatur perferendis amet laborum.,1247.59,Mercado
3,100371,Gastronomía atque,Sunt assumenda fuga maxime non. Vel corrupti labore. Nemo beatae quod est.,1796.44,Gastronomía
3,100372,Playa eum,Eaque incidunt magni distinctio id officia. Ad illo praesentium suscipit blanditiis.,473.79,Playa
3,100373,Festival veritatis,In rerum nostrum cupiditate nesciunt culpa dignissimos.,2561.27,Festival
3,100374,Feria voluptatem,Iure molestiae impedit magnam. Harum fugiat odit.,2377.17,Feria
4,100375,Concierto consectetur,Nobis impedit cupiditate sit. Rerum sapiente eveniet veniam optio. Itaque maiores optio.,130.4,Concierto
4,100376,Visita Guiada nihil,Eligendi dolor rem fugit officiis. Ex maxime reprehenderit laborum ab.,3159.87,Visita Guiada
