actividad_id,dia_semana,hora_inicio,hora_fin
14320,0,10:00,18:00
14320,1,11:00,19:00
14320,2,12:00,20:00
14320,3,10:00,18:00
14320,4,09:00,17:00
3430,0,11:00,19:00
3430,1,10:00,18:00
3430,2,12:00,20:00
3430,3,13:00,21:00
3430,4,10:00,18:00
18551,0,10:00,18:00
18551,1,09:00,17:00
18551,2,10:00,18:00
18551,3,09:00,17:00
18551,4,09:00,17:00
18512,0,07:00,15:00
18512,1,13:00,21:00
18512,2,08:00,16:00
18512,3,09:00,17:00
18512,4,10:00,18:00
18512,5,12:00,18:00
18512,6,10:00,16:00
17543,0,12:00,20:00
17543,1,10:00,18:00
17543,2,13:00,21:00
17543,3,13:00,21:00
17543,4,11:00,19:00
17543,5,07:00,13:00
2860,0,07:00,15:00
2860,1,09:00,17:00
2860,2,09:00,17:00
2860,3,09:00,17:00
2860,4,07:00,15:00
2860,5,13:00,19:00
10521,0,13:00,21:00
10521,1,11:00,19:00
10521,2,13:00,21:00
10521,3,07:00,15:00
10521,4,12:00,20:00
10521,5,13:00,19:00
6286,0,10:00,18:00
6286,1,10:00,18:00
6286,2,07:00,15:00
6286,3,08:00,16:00
6286,4,11:00,19:00
6286,5,09:00,15:00
6286,6,11:00,17:00
7878,0,12:00,20:00
7878,1,10:00,18:00
7878,2,13:00,21:00
7878,3,07:00,15:00
7878,4,08:00,16:00
7878,5,09:00,15:00
1228,0,08:00,16:00
1228,1,09:00,17:00
1228,2,10:00,18:00
1228,3,12:00,20:00
1228,4,10:00,18:00
1228,5,07:00,13:00
1228,6,07:00,13:00
4511,0,11:00,19:00
4511,1,13:00,21:00
4511,2,08:00,16:00
4511,3,12:00,20:00
4511,4,08:00,16:00
4511,5,09:00,15:00
4511,6,11:00,17:00
5679,0,11:00,19:00
5679,1,10:00,18:00
5679,2,07:00,15:00
5679,3,08:00,16:00
5679,4,13:00,21:00
4557,0,10:00,18:00
4557,1,07:00,15:00
4557,2,12:00,20:00
4557,3,13:00,21:00
4557,4,08:00,16:00
21899,0,12:00,20:00
21899,1,09:00,17:00
21899,2,11:00,19:00
21899,3,12:00,20:00
21899,4,09:00,17:00
21899,5,10:00,16:00
16040,0,10:00,18:00
16040,1,08:00,16:00
16040,2,10:00,18:00
16040,3,11:00,19:00
16040,4,08:00,16:00
16040,5,10:00,16:00
20033,0,11:00,19:00
20033,1,11:00,19:00
20033,2,12:00,20:00
20033,3,08:00,16:00
20033,4,13:00,21:00
22413,0,09:00,17:00
22413,1,13:00,21:00
22413,2,13:00,21:00
22413,3,13:00,21:00
22413,4,10:00,18:00
2596,0,13:00,21:00
2596,1,11:00,19:00
2596,2,09:00,17:00
2596,3,13:00,21:00
2596,4,07:00,15:00
2596,5,09:00,15:00
10925,0,09:00,17:00
10925,1,13:00,21:00
10925,2,11:00,19:00
10925,3,11:00,19:00
10925,4,12:00,20:00
10925,5,10:00,16:00
10925,6,13:00,19:00
20266,0,10:00,18:00
20266,1,11:00,19:00
20266,2,10:00,18:00
20266,3,09:00,17:00
20266,4,09:00,17:00
9535,0,13:00,21:00
9535,1,11:00,19:00
9535,2,10:00,18:00
9535,3,10:00,18:00
9535,4,09:00,17:00
9535,5,13:00,19:00
9535,6,08:00,14:00
11774,0,08:00,16:00
11774,1,11:00,19:00
11774,2,10:00,18:00
11774,3,08:00,16:00
11774,4,13:00,21:00
11774,5,13:00,19:00
11774,6,10:00,16:00
13567,0,09:00,17:00
13567,1,12:00,20:00
13567,2,10:00,18:00
13567,3,12:00,20:00
13567,4,13:00,21:00
17985,0,10:00,18:00
17985,1,12:00,20:00
17985,2,13:00,21:00
17985,3,13:00,21:00
17985,4,12:00,20:00
17985,5,08:00,14:00
20688,0,07:00,15:00
20688,1,08:00,16:00
20688,2,11:00,19:00
20688,3,11:00,19:00
20688,4,09:00,17:00
20688,5,13:00,19:00
10002,0,13:00,21:00
10002,1,13:00,21:00
10002,2,10:00,18:00
10002,3,07:00,15:00
10002,4,11:00,19:00
517,0,07:00,15:00
517,1,12:00,20:00
517,2,08:00,16:00
517,3,10:00,18:00
517,4,13:00,21:00
517,5,12:00,18:00
20859,0,07:00,15:00
20859,1,10:00,18:00
20859,2,13:00,21:00
20859,3,09:00,17:00
20859,4,09:00,17:00
15080,0,12:00,20:00
15080,1,10:00,18:00
15080,2,12:00,20:00
15080,3,07:00,15:00
15080,4,13:00,21:00
15080,5,09:00,15:00
15080,6,13:00,19:00
12826,0,13:00,21:00
12826,1,11:00,19:00
12826,2,10:00,18:00
12826,3,09:00,17:00
12826,4,12:00,20:00
12826,5,12:00,18:00
12826,6,13:00,19:00
8897,0,13:00,21:00
8897,1,11:00,19:00
8897,2,07:00,15:00
8897,3,11:00,19:00
8897,4,07:00,15:00
8897,5,08:00,14:00
16793,0,12:00,20:00
16793,1,09:00,17:00
16793,2,08:00,16:00
16793,3,12:00,20:00
16793,4,07:00,15:00
16793,5,10:00,16:00
16793,6,07:00,13:00
15714,0,12:00,20:00
15714,1,13:00,21:00
15714,2,07:00,15:00
15714,3,10:00,18:00
15714,4,08:00,16:00
15714,5,12:00,18:00
15714,6,09:00,15:00
4161,0,07:00,15:00
4161,1,09:00,17:00
4161,2,13:00,21:00
4161,3,07:00,15:00
4161,4,09:00,17:00
8524,0,09:00,17:00
8524,1,10:00,18:00
8524,2,08:00,16:00
8524,3,08:00,16:00
8524,4,11:00,19:00
8524,5,10:00,16:00
20628,0,12:00,20:00
20628,1,13:00,21:00
20628,2,08:00,16:00
20628,3,08:00,16:00
20628,4,08:00,16:00
20628,5,07:00,13:00
20628,6,11:00,17:00
6875,0,11:00,19:00
6875,1,12:00,20:00
6875,2,08:00,16:00
6875,3,10:00,18:00
6875,4,11:00,19:00
6875,5,08:00,14:00
4668,0,10:00,18:00
4668,1,12:00,20:00
4668,2,09:00,17:00
4668,3,10:00,18:00
4668,4,09:00,17:00
7626,0,07:00,15:00
7626,1,13:00,21:00
7626,2,10:00,18:00
7626,3,09:00,17:00
7626,4,12:00,20:00
7626,5,11:00,17:00
7626,6,08:00,14:00
5349,0,10:00,18:00
5349,1,09:00,17:00
5349,2,11:00,19:00
5349,3,09:00,17:00
5349,4,12:00,20:00
22071,0,12:00,20:00
22071,1,09:00,17:00
22071,2,10:00,18:00
22071,3,13:00,21:00
22071,4,09:00,17:00
22071,5,08:00,14:00
19903,0,13:00,21:00
19903,1,10:00,18:00
19903,2,07:00,15:00
19903,3,08:00,16:00
19903,4,10:00,18:00
19903,5,11:00,17:00
16778,0,11:00,19:00
16778,1,09:00,17:00
16778,2,12:00,20:00
16778,3,09:00,17:00
16778,4,07:00,15:00
16778,5,13:00,19:00
13299,0,10:00,18:00
13299,1,09:00,17:00
13299,2,07:00,15:00
13299,3,11:00,19:00
13299,4,13:00,21:00
13299,5,12:00,18:00
13299,6,13:00,19:00
6464,0,07:00,15:00
6464,1,11:00,19:00
6464,2,12:00,20:00
6464,3,10:00,18:00
6464,4,13:00,21:00
6464,5,09:00,15:00
6464,6,13:00,19:00
2451,0,11:00,19:00
2451,1,13:00,21:00
2451,2,09:00,17:00
2451,3,08:00,16:00
2451,4,12:00,20:00
19521,0,11:00,19:00
19521,1,09:00,17:00
19521,2,12:00,20:00
19521,3,13:00,21:00
19521,4,12:00,20:00
16120,0,12:00,20:00
16120,1,13:00,21:00
16120,2,08:00,16:00
16120,3,12:00,20:00
16120,4,07:00,15:00
16120,5,12:00,18:00
16120,6,12:00,18:00
1643,0,09:00,17:00
1643,1,13:00,21:00
1643,2,10:00,18:00
1643,3,07:00,15:00
1643,4,11:00,19:00
20254,0,12:00,20:00
20254,1,08:00,16:00
20254,2,07:00,15:00
20254,3,09:00,17:00
20254,4,09:00,17:00
20254,5,12:00,18:00
20830,0,08:00,16:00
20830,1,08:00,16:00
20830,2,08:00,16:00
20830,3,13:00,21:00
20830,4,11:00,19:00
20830,5,09:00,15:00
14130,0,11:00,19:00
14130,1,09:00,17:00
14130,2,13:00,21:00
14130,3,08:00,16:00
14130,4,09:00,17:00
14130,5,13:00,19:00
14130,6,10:00,16:00
6424,0,12:00,20:00
6424,1,13:00,21:00
6424,2,09:00,17:00
6424,3,13:00,21:00
6424,4,07:00,15:00
6424,5,10:00,16:00
3074,0,08:00,16:00
3074,1,13:00,21:00
3074,2,08:00,16:00
3074,3,13:00,21:00
3074,4,12:00,20:00
14447,0,12:00,20:00
14447,1,10:00,18:00
14447,2,13:00,21:00
14447,3,13:00,21:00
14447,4,11:00,19:00
14447,5,09:00,15:00
14447,6,07:00,13:00
14294,0,07:00,15:00
14294,1,09:00,17:00
14294,2,11:00,19:00
14294,3,07:00,15:00
14294,4,10:00,18:00
14294,5,09:00,15:00
1982,0,12:00,20:00
1982,1,12:00,20:00
1982,2,09:00,17:00
1982,3,11:00,19:00
1982,4,10:00,18:00
1982,5,13:00,19:00
1982,6,12:00,18:00
857,0,07:00,15:00
857,1,12:00,20:00
857,2,08:00,16:00
857,3,10:00,18:00
857,4,07:00,15:00
857,5,11:00,17:00
21177,0,09:00,17:00
21177,1,11:00,19:00
21177,2,08:00,16:00
21177,3,12:00,20:00
21177,4,07:00,15:00
21177,5,12:00,18:00
21177,6,13:00,19:00
4157,0,12:00,20:00
4157,1,09:00,17:00
4157,2,12:00,20:00
4157,3,10:00,18:00
4157,4,07:00,15:00
4157,5,08:00,14:00
12899,0,07:00,15:00
12899,1,09:00,17:00
12899,2,10:00,18:00
12899,3,07:00,15:00
12899,4,07:00,15:00
8230,0,11:00,19:00
8230,1,08:00,16:00
8230,2,10:00,18:00
8230,3,10:00,18:00
8230,4,09:00,17:00
11553,0,12:00,20:00
11553,1,12:00,20:00
11553,2,11:00,19:00
11553,3,10:00,18:00
11553,4,11:00,19:00
11553,5,12:00,18:00
11553,6,12:00,18:00
12629,0,10:00,18:00
12629,1,12:00,20:00
12629,2,07:00,15:00
12629,3,13:00,21:00
12629,4,10:00,18:00
10490,0,10:00,18:00
10490,1,09:00,17:00
10490,2,07:00,15:00
10490,3,12:00,20:00
10490,4,09:00,17:00
10490,5,08:00,14:00
10490,6,10:00,16:00
21620,0,08:00,16:00
21620,1,13:00,21:00
21620,2,09:00,17:00
21620,3,07:00,15:00
21620,4,12:00,20:00
21620,5,09:00,15:00
8030,0,12:00,20:00
8030,1,09:00,17:00
8030,2,07:00,15:00
8030,3,10:00,18:00
8030,4,09:00,17:00
8030,5,08:00,14:00
8030,6,07:00,13:00
17818,0,07:00,15:00
17818,1,12:00,20:00
17818,2,08:00,16:00
17818,3,12:00,20:00
17818,4,12:00,20:00
17818,5,11:00,17:00
6627,0,07:00,15:00
6627,1,13:00,21:00
6627,2,09:00,17:00
6627,3,08:00,16:00
6627,4,08:00,16:00
22313,0,08:00,16:00
22313,1,07:00,15:00
22313,2,13:00,21:00
22313,3,13:00,21:00
22313,4,11:00,19:00
22313,5,08:00,14:00
22313,6,11:00,17:00
8082,0,13:00,21:00
8082,1,13:00,21:00
8082,2,08:00,16:00
8082,3,09:00,17:00
8082,4,13:00,21:00
18844,0,13:00,21:00
18844,1,11:00,19:00
18844,2,07:00,15:00
18844,3,09:00,17:00
18844,4,13:00,21:00
21596,0,08:00,16:00
21596,1,11:00,19:00
21596,2,09:00,17:00
21596,3,13:00,21:00
21596,4,08:00,16:00
5930,0,12:00,20:00
5930,1,13:00,21:00
5930,2,07:00,15:00
5930,3,08:00,16:00
5930,4,07:00,15:00
9648,0,13:00,21:00
9648,1,13:00,21:00
9648,2,08:00,16:00
9648,3,11:00,19:00
9648,4,09:00,17:00
9648,5,07:00,13:00
6146,0,09:00,17:00
6146,1,07:00,15:00
6146,2,08:00,16:00
6146,3,12:00,20:00
6146,4,10:00,18:00
9779,0,07:00,15:00
9779,1,12:00,20:00
9779,2,07:00,15:00
9779,3,10:00,18:00
9779,4,10:00,18:00
9779,5,13:00,19:00
9779,6,09:00,15:00
17288,0,11:00,19:00
17288,1,07:00,15:00
17288,2,10:00,18:00
17288,3,11:00,19:00
17288,4,08:00,16:00
17288,5,11:00,17:00
17288,6,07:00,13:00
1881,0,13:00,21:00
1881,1,13:00,21:00
1881,2,12:00,20:00
1881,3,11:00,19:00
1881,4,09:00,17:00
1881,5,10:00,16:00
1881,6,12:00,18:00
5461,0,07:00,15:00
5461,1,10:00,18:00
5461,2,13:00,21:00
5461,3,10:00,18:00
5461,4,10:00,18:00
8566,0,07:00,15:00
8566,1,10:00,18:00
8566,2,12:00,20:00
8566,3,10:00,18:00
8566,4,07:00,15:00
8566,5,07:00,13:00
8566,6,09:00,15:00
10960,0,08:00,16:00
10960,1,07:00,15:00
10960,2,08:00,16:00
10960,3,09:00,17:00
10960,4,11:00,19:00
10960,5,12:00,18:00
10960,6,11:00,17:00
9478,0,12:00,20:00
9478,1,09:00,17:00
9478,2,10:00,18:00
9478,3,11:00,19:00
9478,4,11:00,19:00
9478,5,09:00,15:00
9478,6,10:00,16:00
13929,0,11:00,19:00
13929,1,10:00,18:00
13929,2,07:00,15:00
13929,3,13:00,21:00
13929,4,12:00,20:00
13929,5,07:00,13:00
13929,6,13:00,19:00
13295,0,12:00,20:00
13295,1,13:00,21:00
13295,2,11:00,19:00
13295,3,12:00,20:00
13295,4,13:00,21:00
13295,5,08:00,14:00
13295,6,10:00,16:00
6596,0,08:00,16:00
6596,1,10:00,18:00
6596,2,09:00,17:00
6596,3,13:00,21:00
6596,4,10:00,18:00
6596,5,10:00,16:00
8767,0,12:00,20:00
8767,1,07:00,15:00
8767,2,09:00,17:00
8767,3,10:00,18:00
8767,4,09:00,17:00
8767,5,12:00,18:00
21507,0,09:00,17:00
21507,1,08:00,16:00
21507,2,12:00,20:00
21507,3,10:00,18:00
21507,4,07:00,15:00
21507,5,07:00,13:00
18630,0,07:00,15:00
18630,1,10:00,18:00
18630,2,07:00,15:00
18630,3,12:00,20:00
18630,4,12:00,20:00
22368,0,13:00,21:00
22368,1,08:00,16:00
22368,2,11:00,19:00
22368,3,07:00,15:00
22368,4,11:00,19:00
22368,5,11:00,17:00
15800,0,09:00,17:00
15800,1,12:00,20:00
15800,2,07:00,15:00
15800,3,10:00,18:00
15800,4,09:00,17:00
15800,5,13:00,19:00
15800,6,12:00,18:00
1535,0,13:00,21:00
1535,1,12:00,20:00
1535,2,07:00,15:00
1535,3,09:00,17:00
1535,4,11:00,19:00
1535,5,09:00,15:00
284,0,07:00,15:00
284,1,11:00,19:00
284,2,11:00,19:00
284,3,08:00,16:00
284,4,08:00,16:00
284,5,12:00,18:00
222,0,08:00,16:00
222,1,13:00,21:00
222,2,07:00,15:00
222,3,09:00,17:00
222,4,13:00,21:00
222,5,11:00,17:00
6727,0,07:00,15:00
6727,1,13:00,21:00
6727,2,09:00,17:00
6727,3,11:00,19:00
6727,4,08:00,16:00
6727,5,13:00,19:00
3231,0,13:00,21:00
3231,1,11:00,19:00
3231,2,13:00,21:00
3231,3,13:00,21:00
3231,4,11:00,19:00
3231,5,11:00,17:00
8616,0,12:00,20:00
8616,1,11:00,19:00
8616,2,07:00,15:00
8616,3,11:00,19:00
8616,4,12:00,20:00
8616,5,13:00,19:00
8616,6,12:00,18:00
11806,0,07:00,15:00
11806,1,08:00,16:00
11806,2,09:00,17:00
11806,3,12:00,20:00
11806,4,13:00,21:00
11806,5,09:00,15:00
15981,0,09:00,17:00
15981,1,07:00,15:00
15981,2,08:00,16:00
15981,3,13:00,21:00
15981,4,08:00,16:00
15981,5,11:00,17:00
8366,0,10:00,18:00
8366,1,07:00,15:00
8366,2,08:00,16:00
8366,3,12:00,20:00
8366,4,12:00,20:00
8366,5,07:00,13:00
8366,6,07:00,13:00
16272,0,11:00,19:00
16272,1,08:00,16:00
16272,2,10:00,18:00
16272,3,10:00,18:00
16272,4,10:00,18:00
16272,5,09:00,15:00
16272,6,08:00,14:00
20920,0,09:00,17:00
20920,1,12:00,20:00
20920,2,09:00,17:00
20920,3,13:00,21:00
20920,4,11:00,19:00
20920,5,11:00,17:00
19752,0,07:00,15:00
19752,1,08:00,16:00
19752,2,08:00,16:00
19752,3,13:00,21:00
19752,4,11:00,19:00
17324,0,12:00,20:00
17324,1,07:00,15:00
17324,2,09:00,17:00
17324,3,10:00,18:00
17324,4,12:00,20:00
12052,0,10:00,18:00
12052,1,11:00,19:00
12052,2,10:00,18:00
12052,3,10:00,18:00
12052,4,09:00,17:00
12052,5,08:00,14:00
3489,0,07:00,15:00
3489,1,09:00,17:00
3489,2,10:00,18:00
3489,3,07:00,15:00
3489,4,09:00,17:00
3489,5,12:00,18:00
3489,6,12:00,18:00
15715,0,10:00,18:00
15715,1,11:00,19:00
15715,2,12:00,20:00
15715,3,09:00,17:00
15715,4,07:00,15:00
15715,5,08:00,14:00
15715,6,10:00,16:00
4203,0,07:00,15:00
4203,1,07:00,15:00
4203,2,08:00,16:00
4203,3,09:00,17:00
4203,4,08:00,16:00
4203,5,13:00,19:00
4203,6,08:00,14:00
4421,0,09:00,17:00
4421,1,09:00,17:00
4421,2,07:00,15:00
4421,3,07:00,15:00
4421,4,10:00,18:00
4421,5,12:00,18:00
2389,0,08:00,16:00
2389,1,08:00,16:00
2389,2,10:00,18:00
2389,3,11:00,19:00
2389,4,12:00,20:00
2389,5,08:00,14:00
14977,0,11:00,19:00
14977,1,13:00,21:00
14977,2,12:00,20:00
14977,3,13:00,21:00
14977,4,09:00,17:00
14977,5,07:00,13:00
14977,6,10:00,16:00
20447,0,07:00,15:00
20447,1,10:00,18:00
20447,2,07:00,15:00
20447,3,10:00,18:00
20447,4,07:00,15:00
20447,5,13:00,19:00
20447,6,09:00,15:00
5149,0,10:00,18:00
5149,1,11:00,19:00
5149,2,10:00,18:00
5149,3,12:00,20:00
5149,4,12:00,20:00
5149,5,10:00,16:00
5149,6,09:00,15:00
1444,0,10:00,18:00
1444,1,07:00,15:00
1444,2,09:00,17:00
1444,3,08:00,16:00
1444,4,13:00,21:00
15212,0,10:00,18:00
15212,1,13:00,21:00
15212,2,12:00,20:00
15212,3,09:00,17:00
15212,4,07:00,15:00
15212,5,10:00,16:00
15212,6,13:00,19:00
3844,0,08:00,16:00
3844,1,10:00,18:00
3844,2,11:00,19:00
3844,3,10:00,18:00
3844,4,11:00,19:00
2735,0,10:00,18:00
2735,1,13:00,21:00
2735,2,09:00,17:00
2735,3,12:00,20:00
2735,4,09:00,17:00
14686,0,09:00,17:00
14686,1,13:00,21:00
14686,2,08:00,16:00
14686,3,07:00,15:00
14686,4,11:00,19:00
5246,0,07:00,15:00
5246,1,11:00,19:00
5246,2,11:00,19:00
5246,3,08:00,16:00
5246,4,13:00,21:00
5246,5,09:00,15:00
5246,6,09:00,15:00
14581,0,13:00,21:00
14581,1,12:00,20:00
14581,2,13:00,21:00
14581,3,08:00,16:00
14581,4,08:00,16:00
14581,5,07:00,13:00
14581,6,08:00,14:00
13470,0,08:00,16:00
13470,1,08:00,16:00
13470,2,11:00,19:00
13470,3,08:00,16:00
13470,4,13:00,21:00
13470,5,13:00,19:00
3367,0,07:00,15:00
3367,1,08:00,16:00
3367,2,13:00,21:00
3367,3,12:00,20:00
3367,4,10:00,18:00
3367,5,10:00,16:00
3367,6,13:00,19:00
20832,0,13:00,21:00
20832,1,11:00,19:00
20832,2,10:00,18:00
20832,3,12:00,20:00
20832,4,11:00,19:00
20832,5,12:00,18:00
20832,6,12:00,18:00
9481,0,09:00,17:00
9481,1,13:00,21:00
9481,2,12:00,20:00
9481,3,09:00,17:00
9481,4,08:00,16:00
9481,5,10:00,16:00
9481,6,07:00,13:00
20237,0,10:00,18:00
20237,1,12:00,20:00
20237,2,09:00,17:00
20237,3,13:00,21:00
20237,4,09:00,17:00
20237,5,11:00,17:00
5413,0,09:00,17:00
5413,1,11:00,19:00
5413,2,07:00,15:00
5413,3,09:00,17:00
5413,4,10:00,18:00
17280,0,07:00,15:00
17280,1,07:00,15:00
17280,2,09:00,17:00
17280,3,13:00,21:00
17280,4,09:00,17:00
17280,5,07:00,13:00
16846,0,13:00,21:00
16846,1,13:00,21:00
16846,2,07:00,15:00
16846,3,11:00,19:00
16846,4,11:00,19:00
16846,5,11:00,17:00
16846,6,10:00,16:00
3707,0,11:00,19:00
3707,1,11:00,19:00
3707,2,13:00,21:00
3707,3,12:00,20:00
3707,4,07:00,15:00
3707,5,10:00,16:00
8949,0,12:00,20:00
8949,1,08:00,16:00
8949,2,09:00,17:00
8949,3,11:00,19:00
8949,4,10:00,18:00
8949,5,11:00,17:00
8949,6,08:00,14:00
8834,0,10:00,18:00
8834,1,07:00,15:00
8834,2,13:00,21:00
8834,3,13:00,21:00
8834,4,09:00,17:00
12435,0,07:00,15:00
12435,1,11:00,19:00
12435,2,12:00,20:00
12435,3,08:00,16:00
12435,4,07:00,15:00
12435,5,08:00,14:00
12435,6,12:00,18:00
45,0,10:00,18:00
45,1,11:00,19:00
45,2,11:00,19:00
45,3,11:00,19:00
45,4,08:00,16:00
45,5,09:00,15:00
9490,0,09:00,17:00
9490,1,10:00,18:00
9490,2,10:00,18:00
9490,3,13:00,21:00
9490,4,09:00,17:00
9490,5,12:00,18:00
12072,0,07:00,15:00
12072,1,13:00,21:00
12072,2,12:00,20:00
12072,3,12:00,20:00
12072,4,09:00,17:00
12072,5,07:00,13:00
12072,6,09:00,15:00
2054,0,11:00,19:00
2054,1,12:00,20:00
2054,2,10:00,18:00
2054,3,09:00,17:00
2054,4,09:00,17:00
17784,0,13:00,21:00
17784,1,12:00,20:00
17784,2,11:00,19:00
17784,3,13:00,21:00
17784,4,08:00,16:00
17784,5,09:00,15:00
17784,6,07:00,13:00
10318,0,12:00,20:00
10318,1,08:00,16:00
10318,2,09:00,17:00
10318,3,09:00,17:00
10318,4,12:00,20:00
10318,5,12:00,18:00
10318,6,12:00,18:00
16963,0,08:00,16:00
16963,1,11:00,19:00
16963,2,12:00,20:00
16963,3,07:00,15:00
16963,4,09:00,17:00
16963,5,11:00,17:00
13730,0,12:00,20:00
13730,1,13:00,21:00
13730,2,09:00,17:00
13730,3,13:00,21:00
13730,4,08:00,16:00
13730,5,12:00,18:00
11083,0,13:00,21:00
11083,1,12:00,20:00
11083,2,12:00,20:00
11083,3,11:00,19:00
11083,4,07:00,15:00
11083,5,12:00,18:00
11083,6,12:00,18:00
1413,0,11:00,19:00
1413,1,09:00,17:00
1413,2,07:00,15:00
1413,3,09:00,17:00
1413,4,09:00,17:00
1413,5,08:00,14:00
21702,0,09:00,17:00
21702,1,13:00,21:00
21702,2,10:00,18:00
21702,3,08:00,16:00
21702,4,08:00,16:00
1093,0,08:00,16:00
1093,1,07:00,15:00
1093,2,09:00,17:00
1093,3,13:00,21:00
1093,4,13:00,21:00
2517,0,11:00,19:00
2517,1,13:00,21:00
2517,2,11:00,19:00
2517,3,13:00,21:00
2517,4,12:00,20:00
7089,0,07:00,15:00
7089,1,12:00,20:00
7089,2,09:00,17:00
7089,3,13:00,21:00
7089,4,11:00,19:00
7089,5,08:00,14:00
7089,6,11:00,17:00
19004,0,08:00,16:00
19004,1,08:00,16:00
19004,2,08:00,16:00
19004,3,13:00,21:00
19004,4,12:00,20:00
19004,5,13:00,19:00
11306,0,13:00,21:00
11306,1,08:00,16:00
11306,2,12:00,20:00
11306,3,10:00,18:00
11306,4,07:00,15:00
11306,5,10:00,16:00
11306,6,09:00,15:00
3019,0,12:00,20:00
3019,1,08:00,16:00
3019,2,10:00,18:00
3019,3,11:00,19:00
3019,4,09:00,17:00
3019,5,13:00,19:00
3019,6,12:00,18:00
19085,0,08:00,16:00
19085,1,11:00,19:00
19085,2,08:00,16:00
19085,3,09:00,17:00
19085,4,13:00,21:00
19085,5,13:00,19:00
9983,0,13:00,21:00
9983,1,08:00,16:00
9983,2,09:00,17:00
9983,3,12:00,20:00
9983,4,11:00,19:00
9983,5,10:00,16:00
8819,0,13:00,21:00
8819,1,09:00,17:00
8819,2,13:00,21:00
8819,3,10:00,18:00
8819,4,11:00,19:00
8819,5,11:00,17:00
10629,0,08:00,16:00
10629,1,13:00,21:00
10629,2,08:00,16:00
10629,3,13:00,21:00
10629,4,11:00,19:00
10629,5,08:00,14:00
1748,0,07:00,15:00
1748,1,12:00,20:00
1748,2,10:00,18:00
1748,3,13:00,21:00
1748,4,09:00,17:00
1748,5,11:00,17:00
10355,0,12:00,20:00
10355,1,13:00,21:00
10355,2,11:00,19:00
10355,3,13:00,21:00
10355,4,07:00,15:00
10270,0,07:00,15:00
10270,1,13:00,21:00
10270,2,08:00,16:00
10270,3,09:00,17:00
10270,4,10:00,18:00
10270,5,11:00,17:00
1399,0,13:00,21:00
1399,1,10:00,18:00
1399,2,07:00,15:00
1399,3,08:00,16:00
1399,4,13:00,21:00
11507,0,09:00,17:00
11507,1,07:00,15:00
11507,2,10:00,18:00
11507,3,07:00,15:00
11507,4,10:00,18:00
11507,5,11:00,17:00
20824,0,08:00,16:00
20824,1,10:00,18:00
20824,2,07:00,15:00
20824,3,09:00,17:00
20824,4,08:00,16:00
20824,5,07:00,13:00
2409,0,07:00,15:00
2409,1,13:00,21:00
2409,2,12:00,20:00
2409,3,12:00,20:00
2409,4,09:00,17:00
2409,5,13:00,19:00
13244,0,08:00,16:00
13244,1,07:00,15:00
13244,2,09:00,17:00
13244,3,13:00,21:00
13244,4,10:00,18:00
17175,0,13:00,21:00
17175,1,08:00,16:00
17175,2,13:00,21:00
17175,3,12:00,20:00
17175,4,10:00,18:00
17175,5,10:00,16:00
17175,6,11:00,17:00
6287,0,07:00,15:00
6287,1,07:00,15:00
6287,2,09:00,17:00
6287,3,08:00,16:00
6287,4,13:00,21:00
14281,0,11:00,19:00
14281,1,12:00,20:00
14281,2,11:00,19:00
14281,3,11:00,19:00
14281,4,10:00,18:00
5611,0,13:00,21:00
5611,1,09:00,17:00
5611,2,08:00,16:00
5611,3,09:00,17:00
5611,4,07:00,15:00
3954,0,08:00,16:00
3954,1,10:00,18:00
3954,2,12:00,20:00
3954,3,13:00,21:00
3954,4,11:00,19:00
14613,0,07:00,15:00
14613,1,07:00,15:00
14613,2,13:00,21:00
14613,3,10:00,18:00
14613,4,11:00,19:00
14613,5,11:00,17:00
342,0,12:00,20:00
342,1,11:00,19:00
342,2,11:00,19:00
342,3,08:00,16:00
342,4,12:00,20:00
4280,0,09:00,17:00
4280,1,10:00,18:00
4280,2,07:00,15:00
4280,3,11:00,19:00
4280,4,09:00,17:00
11248,0,11:00,19:00
11248,1,10:00,18:00
11248,2,08:00,16:00
11248,3,12:00,20:00
11248,4,12:00,20:00
1064,0,11:00,19:00
1064,1,09:00,17:00
1064,2,07:00,15:00
1064,3,11:00,19:00
1064,4,11:00,19:00
2852,0,13:00,21:00
2852,1,11:00,19:00
2852,2,11:00,19:00
2852,3,07:00,15:00
2852,4,10:00,18:00
2852,5,13:00,19:00
2852,6,10:00,16:00
120,0,12:00,20:00
120,1,10:00,18:00
120,2,09:00,17:00
120,3,09:00,17:00
120,4,12:00,20:00
8828,0,09:00,17:00
8828,1,13:00,21:00
8828,2,07:00,15:00
8828,3,09:00,17:00
8828,4,08:00,16:00
15360,0,12:00,20:00
15360,1,12:00,20:00
15360,2,07:00,15:00
15360,3,13:00,21:00
15360,4,11:00,19:00
15360,5,12:00,18:00
15360,6,13:00,19:00
21184,0,08:00,16:00
21184,1,07:00,15:00
21184,2,09:00,17:00
21184,3,11:00,19:00
21184,4,09:00,17:00
21184,5,13:00,19:00
15514,0,08:00,16:00
15514,1,13:00,21:00
15514,2,13:00,21:00
15514,3,12:00,20:00
15514,4,10:00,18:00
15514,5,12:00,18:00
15514,6,10:00,16:00
1828,0,08:00,16:00
1828,1,13:00,21:00
1828,2,08:00,16:00
1828,3,07:00,15:00
1828,4,12:00,20:00
1828,5,13:00,19:00
1828,6,10:00,16:00
14500,0,09:00,17:00
