destino_id,direccion_id,nombre,descripcion,precio,categoria,id,tipo
158,115713,Parque Temático itaque,Dolore voluptate ea necessitatibus hic repellendus minima. Impedit neque praesentium animi magnam.,1328.19,Parque Temático,15714,recurrente
42,104160,Aventura debitis,Ratione alias quae quidem. Nulla sed error.,4327.07,Aventura,4161,recurrente
85,108523,Aventura voluptas,Enim molestias cum aliquam commodi incidunt. Deleniti vel esse ex illum fugiat.,2936.14,Aventura,8524,recurrente
206,120627,Playa laboriosam,Molestias mollitia cum amet.,3356.47,Playa,20628,recurrente
68,106874,Tour fuga,Magni sequi odit occaecati aliquid similique. Optio deleniti laboriosam cum perspiciatis.,3063.83,Tour,6875,recurrente
47,104667,Mercado possimus,"Numquam sint sequi unde facilis.
Odio doloremque odit eius iusto saepe.",2746.54,Mercado,4668,recurrente
76,107625,Deportiva eveniet,Quas magnam ad dicta provident neque. Quidem nihil illum explicabo.,409.82,Deportiva,7626,recurrente
54,105348,Exposición recusandae,Est nemo adipisci rerum assumenda deleniti excepturi. Iure veniam deleniti ducimus rem blanditiis.,2244.75,Exposición,5349,recurrente
221,122070,Conferencia sequi,Minima sequi quas fuga repudiandae. Repellendus possimus debitis molestias.,882.69,Conferencia,22071,recurrente
199,119902,Aventura accusamus,Et doloremque saepe consectetur. Perferendis officia assumenda atque dolorum error.,2123.45,Aventura,19903,recurrente
167,116777,Recreativa cum,Beatae blanditiis laboriosam quidem.,4982.61,Recreativa,16778,recurrente
134,113298,Playa quo,Voluptate vitae modi voluptatum. Ipsam recusandae nostrum dolorum totam delectus.,2604.24,Playa,13299,recurrente
64,106463,Conferencia praesentium,Repellendus cum optio hic dolorem aut dolore. Amet atque enim corporis. Omnis eaque placeat ad.,4874.37,Conferencia,6464,recurrente
23,102450,Educativa molestias,Non iusto animi placeat necessitatibus quidem. Facere sequi at numquam aspernatur quis.,676.57,Educativa,2451,recurrente
195,119520,Tour corporis,"Cum ipsa culpa commodi suscipit enim unde.
Praesentium culpa dolore fugit ad.",1808.68,Tour,19521,recurrente
161,116119,Excursión delectus,In suscipit nostrum ab harum nesciunt. At quasi molestiae omnis quod. Rem velit perspiciatis error.,2102.49,Excursión,16120,recurrente
15,101642,Taller earum,Mollitia quas adipisci. Maiores beatae nam provident.,2598.06,Taller,1643,recurrente
203,120253,Excursión vel,Quas autem quod nisi non omnis rem.,3117.54,Excursión,20254,recurrente
208,120829,Feria sed,Accusamus harum dolorem. Quidem nesciunt quasi tempora saepe tenetur aliquam.,4369.43,Feria,20830,recurrente
141,114129,Exposición nesciunt,Dignissimos numquam modi modi illum. Ipsa ullam quidem magni maiores nisi nesciunt.,1039.51,Exposición,14130,recurrente
63,106423,Tour molestiae,Corrupti nostrum nemo at nostrum. Culpa deleniti ratione nesciunt quos.,3177.62,Tour,6424,recurrente
30,103073,Tour aut,Fugiat dignissimos exercitationem sit. Enim reiciendis quaerat alias.,3490.6,Tour,3074,recurrente
144,114446,Taller velit,Aliquam quia at eum. In voluptatum corporis quo asperiores ex.,731.3,Taller,14447,recurrente
142,114293,Concierto recusandae,Magni est numquam ratione. Occaecati maxime enim deleniti.,1913.9,Concierto,14294,recurrente
18,101981,Visita Guiada nulla,Possimus vitae iste earum possimus. Est harum non alias.,537.13,Visita Guiada,1982,recurrente
8,100856,Conferencia saepe,Velit rerum explicabo est architecto quo temporibus. Porro fuga magni.,2561.21,Conferencia,857,recurrente
212,121176,Aventura architecto,Consequuntur voluptate quas maiores nam minima autem.,825.41,Aventura,21177,recurrente
42,104156,Mercado voluptate,Dicta harum assumenda blanditiis laudantium. Deserunt fugiat quia deleniti velit voluptatum.,3015.38,Mercado,4157,recurrente
129,112898,Educativa vel,Quidem ab quos itaque officiis. Debitis labore earum eligendi tempore.,502.62,Educativa,12899,recurrente
82,108229,Cultural optio,Cum quidem soluta iure. Repellat modi exercitationem omnis quia. Aliquam id rerum adipisci.,4254.49,Cultural,8230,recurrente
115,111552,Concierto placeat,Ipsum dolorem temporibus saepe optio.,3506.59,Concierto,11553,recurrente
127,112628,Educativa nobis,Nam ipsa necessitatibus eius ipsa nesciunt. Culpa similique ullam tenetur id.,1641.89,Educativa,12629,recurrente
104,110489,Deportiva rerum,Distinctio exercitationem a dicta doloremque. Tenetur magni quae animi officia fugiat autem.,2292.01,Deportiva,10490,recurrente
216,121619,Feria deleniti,Reprehenderit minima deserunt error doloribus ut.,3136.62,Feria,21620,recurrente
80,108029,Recreativa voluptates,Fuga laudantium optio aperiam natus veniam. Culpa labore eos cupiditate ut cupiditate.,1145.98,Recreativa,8030,recurrente
178,117817,Ecoturismo error,Cupiditate unde facere doloremque quia. Quisquam harum aliquam perspiciatis ea assumenda ipsa.,2572.73,Ecoturismo,17818,recurrente
65,106626,Exposición modi,Delectus optio amet atque dolores eum. Aliquid deserunt recusandae eaque.,1661.4,Exposición,6627,recurrente
224,122312,Festival sint,Repellat voluptatem excepturi.,4009.43,Festival,22313,recurrente
80,108081,Parque Temático nihil,Ab ducimus dignissimos. Voluptatibus assumenda sequi ex cum.,1267.14,Parque Temático,8082,recurrente
189,118843,Concierto distinctio,Sit aut sunt esse quidem iusto impedit. Nobis occaecati ducimus aspernatur.,450.11,Concierto,18844,recurrente
216,121595,Festival quaerat,Possimus earum aliquid repudiandae eius cum. Sit dolorem consectetur dignissimos ab sint.,2310.83,Festival,21596,recurrente
59,105929,Religiosa dolorum,Qui temporibus totam tenetur beatae. Veniam sequi quod aut magnam. Rerum officia illo temporibus.,2079.49,Religiosa,5930,recurrente
96,109647,Concierto rerum,Dolorum molestiae doloribus. Id sed maxime ad.,1135.33,Concierto,9648,recurrente
60,106145,Aventura maxime,Molestiae eos voluptatem perferendis est. Ullam atque minus.,2767.13,Aventura,6146,recurrente
97,109778,Recreativa est,Aspernatur delectus id accusantium harum dolorum. Debitis ad molestias doloribus vitae.,2179.19,Recreativa,9779,recurrente
171,117287,Ecoturismo necessitatibus,Atque deleniti nemo laudantium soluta voluptas. Quaerat qui eius amet excepturi quas sunt.,3422.01,Ecoturismo,17288,recurrente
17,101880,Educativa eum,Iure aspernatur quaerat culpa officia similique voluptatibus ex. Neque neque labore vel.,671.58,Educativa,1881,recurrente
55,105460,Tour perspiciatis,Animi veritatis eaque assumenda animi maxime. Quia nam neque commodi.,331.25,Tour,5461,recurrente
85,108565,Exposición architecto,A nulla officia quos sunt ipsum ipsum. Vitae aut maxime fuga inventore. Maiores nemo cum eius.,2978.08,Exposición,8566,recurrente
108,110959,Recreativa necessitatibus,Tempora doloribus sed architecto nihil. Magnam reprehenderit tempora dolore quasi.,3589.66,Recreativa,10960,recurrente
94,109477,Aventura consequuntur,Aperiam perspiciatis enim laboriosam. Accusantium asperiores quidem sunt eligendi expedita.,1552.13,Aventura,9478,recurrente
139,113928,Parque Temático voluptas,Repellat hic neque facilis culpa. Voluptas debitis et eligendi sit rerum.,1981.34,Parque Temático,13929,recurrente
134,113294,Conferencia eligendi,Nesciunt sequi quaerat necessitatibus eos sequi.,1135.9,Conferencia,13295,recurrente
65,106595,Cultural provident,Hic ipsa ut modi saepe.,2547.51,Cultural,6596,recurrente
87,108766,Exposición quo,Soluta aliquam iste optio fuga magni saepe. Facilis ea odio occaecati reiciendis.,927.51,Exposición,8767,recurrente
215,121506,Cultural culpa,Explicabo quasi praesentium perferendis sapiente culpa. Id ullam et velit.,1536.77,Cultural,21507,recurrente
186,118629,Festival porro,Provident facilis quisquam quae nesciunt corporis ab. Sit ab ipsa ad dignissimos.,1669.09,Festival,18630,recurrente
225,122367,Mercado culpa,Non omnis commodi molestias.,3554.93,Mercado,22368,recurrente
159,115799,Aventura doloribus,Voluptatem exercitationem eius harum illo earum facere. Ea assumenda consectetur enim dolores.,1044.76,Aventura,15800,recurrente
14,101534,Taller recusandae,Quasi necessitatibus doloribus quod magni id. Aperiam officiis et animi repellat eaque deserunt.,845.91,Taller,1535,recurrente
3,100283,Feria dolore,Rem occaecati atque ut vel velit reiciendis doloremque.,3523.81,Feria,284,recurrente
2,100221,Aventura dicta,Illum sunt sequi voluptates commodi occaecati dignissimos.,3626.1,Aventura,222,recurrente
66,106726,Religiosa incidunt,Odio alias voluptatum rerum cumque facilis.,2827.83,Religiosa,6727,recurrente
32,103230,Excursión perferendis,Exercitationem neque cupiditate maiores. Nam nam ut repellat ipsa et repellendus.,1791.24,Excursión,3231,recurrente
86,108615,Taller earum,Aliquid omnis itaque vel soluta beatae. Quo repudiandae accusantium reprehenderit iusto sit.,2493.44,Taller,8616,recurrente
118,111805,Conferencia deserunt,Debitis sint eveniet vero voluptatum fuga vero. Occaecati voluptatum impedit quae.,3651.73,Conferencia,11806,recurrente
160,115980,Educativa optio,Cum minus qui facere. Molestiae laboriosam similique vel ea voluptates.,2527.59,Educativa,15981,recurrente
83,108365,Tour dolorum,Laborum cumque consequuntur enim.,2590.49,Tour,8366,recurrente
163,116271,Exposición voluptatum,"Esse vel unde libero consectetur quis.
Ipsa pariatur odio.",3488.72,Exposición,16272,recurrente
209,120919,Ecoturismo quam,Molestiae magni temporibus suscipit quaerat. Dolore saepe dolore neque reiciendis ea.,3316.31,Ecoturismo,20920,recurrente
198,119751,Mercado labore,Nihil necessitatibus officiis autem.,4567.57,Mercado,19752,recurrente
171,117323,Tour saepe,Facere excepturi porro voluptatum reprehenderit.,60.73,Tour,17324,recurrente
122,112051,Cultural iusto,Molestias at possimus. Quam saepe non quo. Consectetur fugiat accusamus labore.,1495.95,Cultural,12052,recurrente
35,103488,Religiosa magnam,Optio debitis assumenda occaecati tempore. Delectus eaque enim repudiandae.,3449.7,Religiosa,3489,recurrente
158,115714,Excursión autem,Explicabo nobis possimus amet. Voluptas eaque nisi optio non. Vero saepe sapiente placeat.,2213.72,Excursión,15715,recurrente
42,104202,Exposición doloribus,Ab qui numquam non. Aperiam deleniti fuga at.,784.78,Exposición,4203,recurrente
44,104420,Deportiva placeat,Impedit iste pariatur aperiam.,700.95,Deportiva,4421,recurrente
23,102388,Exposición voluptas,Amet nihil iure delectus amet sint ipsam. Recusandae deserunt porro.,463.78,Exposición,2389,recurrente
149,114976,Ecoturismo beatae,Omnis inventore quisquam.,945.41,Ecoturismo,14977,recurrente
204,120446,Concierto illum,Molestias reiciendis provident nesciunt aliquid. Ducimus dolorum cum dolorem magnam facere odio.,2847.12,Concierto,20447,recurrente
52,105148,Tour tempora,Tempora reiciendis aut reprehenderit molestias ad doloremque dicta.,1418.24,Tour,5149,recurrente
14,101443,Conferencia eveniet,Quam libero eum qui vitae. Corporis perferendis voluptates ab. Enim minima cupiditate eligendi.,4958.43,Conferencia,1444,recurrente
152,115211,Feria ipsa,Inventore ex illo in. Repellendus ut quisquam velit velit laborum error.,2824.71,Feria,15212,recurrente
39,103843,Conferencia eligendi,Quae doloribus non aut corrupti doloribus. Esse iusto quasi rem illum praesentium pariatur.,2080.41,Conferencia,3844,recurrente
26,102734,Ecoturismo debitis,Ut similique asperiores quasi pariatur sed. Repudiandae unde quod vero iure maiores.,4196.29,Ecoturismo,2735,recurrente
147,114685,Feria ducimus,Velit unde odio explicabo distinctio. Nesciunt hic veniam delectus blanditiis voluptates.,3148.73,Feria,14686,recurrente
52,105245,Exposición provident,Porro eum fuga culpa. Adipisci nemo tempore illum dolorem.,1605.64,Exposición,5246,recurrente
146,114580,Parque Temático corrupti,Tempora nam nam ipsum perferendis vel dolore. Dolores dolorum officia laudantium sint sunt.,4750.95,Parque Temático,14581,recurrente
135,113469,Playa sapiente,"A laborum dolor sunt ut dignissimos.
Earum numquam nulla. Fuga explicabo explicabo ullam.",1275.79,Playa,13470,recurrente
33,103366,Parque Temático cum,Reprehenderit praesentium ex eos mollitia ipsa sint molestiae.,690.67,Parque Temático,3367,recurrente
208,120831,Tour error,Quos laboriosam fugiat odit. At veritatis unde.,4211.92,Tour,20832,recurrente
94,109480,Recreativa commodi,Quisquam optio quos provident natus iure similique.,3542.98,Recreativa,9481,recurrente
203,120236,Playa exercitationem,Earum accusamus asperiores debitis molestiae placeat necessitatibus. Aliquid alias sint vitae.,481.44,Playa,20237,recurrente
54,105412,Feria inventore,Iure consectetur et ullam a nihil. Expedita dolorum in eos sint laboriosam accusantium excepturi.,4051.27,Feria,5413,recurrente
171,117279,Tour rem,Doloremque beatae ratione numquam blanditiis. Dolores in ducimus. Iusto iste sint animi libero.,3230.24,Tour,17280,recurrente
167,116845,Mercado deleniti,Architecto sunt odit itaque vero velit.,3625.68,Mercado,16846,recurrente
37,103706,Parque Temático doloribus,Voluptates quidem magni laudantium cum facere.,477.8,Parque Temático,3707,recurrente
90,108948,Feria similique,Sint architecto eos incidunt at dolor enim. Ratione velit iure ad.,3243.48,Feria,8949,recurrente
88,108833,Ecoturismo dolorem,Officia voluptatem vel tenetur dolorum reiciendis.,3352.74,Ecoturismo,8834,recurrente
125,112434,Festival voluptatem,Fugit quisquam error. Necessitatibus non ab.,530.6,Festival,12435,recurrente
1,100044,Conferencia enim,Dolor ullam veniam id enim.,4680.8,Conferencia,45,recurrente
94,109489,Feria similique,Tempora at tempore quisquam quod aliquam qui. Rerum minus quas exercitationem asperiores ea vel.,1462.78,Feria,9490,recurrente
122,112071,Aventura corrupti,Quia dolorum quae odit. Fugit corporis optio dignissimos eum consectetur sapiente.,2346.98,Aventura,12072,recurrente
19,102053,Playa aspernatur,Excepturi odio unde quod minima a. Suscipit dolor dolores quis quo.,155.01,Playa,2054,recurrente
177,117783,Educativa sapiente,Accusantium porro eaque doloremque. Sed rerum beatae. Quod porro non earum ducimus eligendi saepe.,3879.03,Educativa,17784,recurrente
103,110317,Deportiva soluta,Id in error dolores unde. Nam ut vitae nam.,1065.54,Deportiva,10318,recurrente
168,116962,Taller sed,Perspiciatis beatae facilis eum. Porro eligendi incidunt.,3112.47,Taller,16963,recurrente
137,113729,Taller iste,Ratione consectetur adipisci adipisci.,1906.62,Taller,13730,recurrente
110,111082,Festival nisi,Fugiat tenetur asperiores quos.,1188.19,Festival,11083,recurrente
13,101412,Recreativa delectus,Totam ratione mollitia pariatur vitae ullam officiis cum. Facere magnam voluptatum.,879.62,Recreativa,1413,recurrente
217,121701,Feria pariatur,Ipsam cumque deserunt ipsa dolor illo laborum. Dolorum aut assumenda.,1261.98,Feria,21702,recurrente
11,101092,Festival ad,Animi quo aut. Voluptate nulla facilis ipsam. Suscipit itaque voluptatum ea nam nam est.,954.78,Festival,1093,recurrente
24,102516,Cultural voluptates,Voluptatibus nostrum quod at magnam doloremque. Sed repudiandae sit debitis fugiat cupiditate.,2409.95,Cultural,2517,recurrente
70,107088,Parque Temático culpa,Unde tempora modi asperiores. Odit nulla cumque cupiditate.,4069.49,Parque Temático,7089,recurrente
190,119003,Visita Guiada nihil,Nulla quas mollitia ex laudantium quis fugit. Nostrum eligendi id sunt excepturi sed.,300.22,Visita Guiada,19004,recurrente
112,111305,Conferencia tempore,Perferendis illo rerum cumque veritatis quibusdam voluptatibus.,1439.35,Conferencia,11306,recurrente
29,103018,Exposición accusamus,Quam dolor ratione ex iusto quibusdam. Sapiente dolorem impedit nobis consectetur.,4876.18,Exposición,3019,recurrente
191,119084,Recreativa ex,Iusto blanditiis quia quia. Vel eligendi distinctio mollitia.,3345.37,Recreativa,19085,recurrente
99,109982,Recreativa laboriosam,Accusamus facilis dolores quisquam numquam adipisci quis. Esse tenetur nihil vitae laborum libero.,4775.66,Recreativa,9983,recurrente
88,108818,Playa ea,Maxime earum molestias dignissimos amet ipsam. Magnam illum vel dolorem expedita iste occaecati.,1932.6,Playa,8819,recurrente
105,110628,Feria eius,Occaecati quia vitae quod voluptate. Repudiandae sunt dicta consectetur animi iure suscipit.,1396.38,Feria,10629,recurrente
16,101747,Concierto qui,Voluptates magni illo libero suscipit sint corporis. Repudiandae quod laborum officiis.,856.56,Concierto,1748,recurrente
103,110354,Mercado ipsum,Quam qui natus illum voluptas expedita. Illo perferendis eaque illo id ea.,4045.64,Mercado,10355,recurrente
102,110269,Ecoturismo ea,Fugiat repudiandae enim. Exercitationem enim numquam rem.,335.54,Ecoturismo,10270,recurrente
13,101398,Ecoturismo consectetur,Nulla ducimus alias sit. Libero corporis temporibus tempore.,4001.2,Ecoturismo,1399,recurrente
